69,ERROR,1970-01-01T10:50:40.000+03:00,Data 69
70,ERROR,1970-01-01T10:50:40.000+03:00,Data 70
71,ERROR,1970-01-01T10:50:40.000+03:00,Data 71
72,ERROR,1970-01-01T10:50:40.000+03:00,Data 72
73,ERROR,1970-01-01T10:50:40.000+03:00,Data 73
74,ERROR,1970-01-01T10:50:40.000+03:00,Data 74
75,ERROR,1970-01-01T10:50:40.000+03:00,Data 75
76,ERROR,1970-01-01T10:50:40.000+03:00,Data 76
77,ERROR,1970-01-01T10:50:40.000+03:00,Data 77
78,ERROR,1970-01-01T10:50:40.000+03:00,Data 78
79,ERROR,1970-01-01T10:50:40.000+03:00,Data 79
80,ERROR,1970-01-01T10:50:40.000+03:00,Data 80
81,ERROR,1970-01-01T10:50:40.000+03:00,Data 81
82,ERROR,1970-01-01T10:50:40.000+03:00,Data 82
83,ERROR,1970-01-01T10:50:40.000+03:00,Data 83
84,ERROR,1970-01-01T10:50:40.000+03:00,Data 84
85,ERROR,1970-01-01T10:50:40.000+03:00,Data 85
86,ERROR,1970-01-01T10:50:40.000+03:00,Data 86
87,ERROR,1970-01-01T10:50:40.000+03:00,Data 87
88,ERROR,1970-01-01T10:50:40.000+03:00,Data 88
89,ERROR,1970-01-01T10:50:40.000+03:00,Data 89
90,ERROR,1970-01-01T10:50:40.000+03:00,Data 90
91,ERROR,1970-01-01T10:50:40.000+03:00,Data 91
92,ERROR,1970-01-01T10:50:40.000+03:00,Data 92
93,ERROR,1970-01-01T10:50:40.000+03:00,Data 93
94,ERROR,1970-01-01T10:50:40.000+03:00,Data 94
95,ERROR,1970-01-01T10:50:40.000+03:00,Data 95
96,ERROR,1970-01-01T10:50:40.000+03:00,Data 96
97,ERROR,1970-01-01T10:50:40.000+03:00,Data 97
98,ERROR,1970-01-01T10:50:40.000+03:00,Data 98
99,ERROR,1970-01-01T10:50:40.000+03:00,Data 99
100,ERROR,1970-01-01T10:50:40.000+03:00,Data 100
101,ERROR,1970-01-01T10:50:40.000+03:00,Data 101
102,ERROR,1970-01-01T10:50:40.000+03:00,Data 102
103,ERROR,1970-01-01T10:50:40.000+03:00,Data 103
104,ERROR,1970-01-01T10:50:40.000+03:00,Data 104
105,ERROR,1970-01-01T10:50:40.000+03:00,Data 105
106,ERROR,1970-01-01T10:50:40.000+03:00,Data 106
107,ERROR,1970-01-01T10:50:40.000+03:00,Data 107
108,ERROR,1970-01-01T10:50:40.000+03:00,Data 108
109,ERROR,1970-01-01T10:50:40.000+03:00,Data 109
110,ERROR,1970-01-01T10:50:40.000+03:00,Data 110
111,ERROR,1970-01-01T10:50:40.000+03:00,Data 111
112,ERROR,1970-01-01T10:50:40.000+03:00,Data 112
113,ERROR,1970-01-01T10:50:40.000+03:00,Data 113
114,ERROR,1970-01-01T10:50:40.000+03:00,Data 114
115,ERROR,1970-01-01T10:50:40.000+03:00,Data 115
116,ERROR,1970-01-01T10:50:40.000+03:00,Data 116
117,ERROR,1970-01-01T10:50:40.000+03:00,Data 117
118,ERROR,1970-01-01T10:50:40.000+03:00,Data 118
119,ERROR,1970-01-01T10:50:40.000+03:00,Data 119
120,ERROR,1970-01-01T10:50:40.000+03:00,Data 120
121,ERROR,1970-01-01T10:50:40.000+03:00,Data 121
122,ERROR,1970-01-01T10:50:40.000+03:00,Data 122
123,ERROR,1970-01-01T10:50:40.000+03:00,Data 123
124,ERROR,1970-01-01T10:50:40.000+03:00,Data 124
125,ERROR,1970-01-01T10:50:40.000+03:00,Data 125
126,ERROR,1970-01-01T10:50:40.000+03:00,Data 126
127,ERROR,1970-01-01T10:50:40.000+03:00,Data 127
128,ERROR,1970-01-01T10:50:40.000+03:00,Data 128
129,ERROR,1970-01-01T10:50:40.000+03:00,Data 129
130,ERROR,1970-01-01T10:50:40.000+03:00,Data 130
131,ERROR,1970-01-01T10:50:40.000+03:00,Data 131
132,ERROR,1970-01-01T10:50:40.000+03:00,Data 132
133,ERROR,1970-01-01T10:50:40.000+03:00,Data 133
134,ERROR,1970-01-01T10:50:40.000+03:00,Data 134
135,ERROR,1970-01-01T10:50:40.000+03:00,Data 135
136,ERROR,1970-01-01T10:50:40.000+03:00,Data 136
137,ERROR,1970-01-01T10:50:40.000+03:00,Data 137
138,ERROR,1970-01-01T10:50:40.000+03:00,Data 138
139,ERROR,1970-01-01T10:50:40.000+03:00,Data 139
140,ERROR,1970-01-01T10:50:40.000+03:00,Data 140
141,ERROR,1970-01-01T10:50:40.000+03:00,Data 141
142,ERROR,1970-01-01T10:50:40.000+03:00,Data 142
143,ERROR,1970-01-01T10:50:40.000+03:00,Data 143
144,ERROR,1970-01-01T10:50:40.000+03:00,Data 144
145,ERROR,1970-01-01T10:50:40.000+03:00,Data 145
146,ERROR,1970-01-01T10:50:40.000+03:00,Data 146
147,ERROR,1970-01-01T10:50:40.000+03:00,Data 147
148,ERROR,1970-01-01T10:50:40.000+03:00,Data 148
149,ERROR,1970-01-01T10:50:40.000+03:00,Data 149
150,ERROR,1970-01-01T10:50:40.000+03:00,Data 150
151,ERROR,1970-01-01T10:50:40.000+03:00,Data 151
152,ERROR,1970-01-01T10:50:40.000+03:00,Data 152
153,ERROR,1970-01-01T10:50:40.000+03:00,Data 153
154,ERROR,1970-01-01T10:50:40.000+03:00,Data 154
155,ERROR,1970-01-01T10:50:40.000+03:00,Data 155
156,ERROR,1970-01-01T10:50:40.000+03:00,Data 156
157,ERROR,1970-01-01T10:50:40.000+03:00,Data 157
158,ERROR,1970-01-01T10:50:40.000+03:00,Data 158
159,ERROR,1970-01-01T10:50:40.000+03:00,Data 159
160,ERROR,1970-01-01T10:50:40.000+03:00,Data 160
161,ERROR,1970-01-01T10:50:40.000+03:00,Data 161
162,ERROR,1970-01-01T10:50:40.000+03:00,Data 162
163,ERROR,1970-01-01T10:50:40.000+03:00,Data 163
164,ERROR,1970-01-01T10:50:40.000+03:00,Data 164
165,ERROR,1970-01-01T10:50:40.000+03:00,Data 165
166,ERROR,1970-01-01T10:50:40.000+03:00,Data 166
167,ERROR,1970-01-01T10:50:40.000+03:00,Data 167
168,ERROR,1970-01-01T10:50:40.000+03:00,Data 168
169,ERROR,1970-01-01T10:50:40.000+03:00,Data 169
170,ERROR,1970-01-01T10:50:40.000+03:00,Data 170
171,ERROR,1970-01-01T10:50:40.000+03:00,Data 171
172,ERROR,1970-01-01T10:50:40.000+03:00,Data 172
173,ERROR,1970-01-01T10:50:40.000+03:00,Data 173
174,ERROR,1970-01-01T10:50:40.000+03:00,Data 174
175,ERROR,1970-01-01T10:50:40.000+03:00,Data 175
176,ERROR,1970-01-01T10:50:40.000+03:00,Data 176
177,ERROR,1970-01-01T10:50:40.000+03:00,Data 177
178,ERROR,1970-01-01T10:50:40.000+03:00,Data 178
179,ERROR,1970-01-01T10:50:40.000+03:00,Data 179
180,ERROR,1970-01-01T10:50:40.000+03:00,Data 180
181,ERROR,1970-01-01T10:50:40.000+03:00,Data 181
182,ERROR,1970-01-01T10:50:40.000+03:00,Data 182
183,ERROR,1970-01-01T10:50:40.000+03:00,Data 183
184,ERROR,1970-01-01T10:50:40.000+03:00,Data 184
185,ERROR,1970-01-01T10:50:40.000+03:00,Data 185
186,ERROR,1970-01-01T10:50:40.000+03:00,Data 186
187,ERROR,1970-01-01T10:50:40.000+03:00,Data 187
188,ERROR,1970-01-01T10:50:40.000+03:00,Data 188
189,ERROR,1970-01-01T10:50:40.000+03:00,Data 189
190,ERROR,1970-01-01T10:50:40.000+03:00,Data 190
191,ERROR,1970-01-01T10:50:40.000+03:00,Data 191
192,ERROR,1970-01-01T10:50:40.000+03:00,Data 192
193,ERROR,1970-01-01T10:50:40.000+03:00,Data 193
194,ERROR,1970-01-01T10:50:40.000+03:00,Data 194
195,ERROR,1970-01-01T10:50:40.000+03:00,Data 195
196,ERROR,1970-01-01T10:50:40.000+03:00,Data 196
197,ERROR,1970-01-01T10:50:40.000+03:00,Data 197
198,ERROR,1970-01-01T10:50:40.000+03:00,Data 198
199,ERROR,1970-01-01T10:50:40.000+03:00,Data 199
200,ERROR,1970-01-01T10:50:40.000+03:00,Data 200
201,ERROR,1970-01-01T10:50:40.000+03:00,Data 201
202,ERROR,1970-01-01T10:50:40.000+03:00,Data 202
203,ERROR,1970-01-01T10:50:40.000+03:00,Data 203
204,ERROR,1970-01-01T10:50:40.000+03:00,Data 204
205,ERROR,1970-01-01T10:50:40.000+03:00,Data 205
206,ERROR,1970-01-01T10:50:40.000+03:00,Data 206
207,ERROR,1970-01-01T10:50:40.000+03:00,Data 207
208,ERROR,1970-01-01T10:50:40.000+03:00,Data 208
209,ERROR,1970-01-01T10:50:40.000+03:00,Data 209
210,ERROR,1970-01-01T10:50:40.000+03:00,Data 210
211,ERROR,1970-01-01T10:50:40.000+03:00,Data 211
212,ERROR,1970-01-01T10:50:40.000+03:00,Data 212
213,ERROR,1970-01-01T10:50:40.000+03:00,Data 213
214,ERROR,1970-01-01T10:50:40.000+03:00,Data 214
215,ERROR,1970-01-01T10:50:40.000+03:00,Data 215
216,ERROR,1970-01-01T10:50:40.000+03:00,Data 216
217,ERROR,1970-01-01T10:50:40.000+03:00,Data 217
218,ERROR,1970-01-01T10:50:40.000+03:00,Data 218
219,ERROR,1970-01-01T10:50:40.000+03:00,Data 219
220,ERROR,1970-01-01T10:50:40.000+03:00,Data 220
221,ERROR,1970-01-01T10:50:40.000+03:00,Data 221
222,ERROR,1970-01-01T10:50:40.000+03:00,Data 222
223,ERROR,1970-01-01T10:50:40.000+03:00,Data 223
224,ERROR,1970-01-01T10:50:40.000+03:00,Data 224
225,ERROR,1970-01-01T10:50:40.000+03:00,Data 225
226,ERROR,1970-01-01T10:50:40.000+03:00,Data 226
227,ERROR,1970-01-01T10:50:40.000+03:00,Data 227
228,ERROR,1970-01-01T10:50:40.000+03:00,Data 228
229,ERROR,1970-01-01T10:50:40.000+03:00,Data 229
230,ERROR,1970-01-01T10:50:40.000+03:00,Data 230
231,ERROR,1970-01-01T10:50:40.000+03:00,Data 231
232,ERROR,1970-01-01T10:50:40.000+03:00,Data 232
233,ERROR,1970-01-01T10:50:40.000+03:00,Data 233
234,ERROR,1970-01-01T10:50:40.000+03:00,Data 234
235,ERROR,1970-01-01T10:50:40.000+03:00,Data 235
236,ERROR,1970-01-01T10:50:40.000+03:00,Data 236
237,ERROR,1970-01-01T10:50:40.000+03:00,Data 237
238,ERROR,1970-01-01T10:50:40.000+03:00,Data 238
239,ERROR,1970-01-01T10:50:40.000+03:00,Data 239
240,ERROR,1970-01-01T10:50:40.000+03:00,Data 240
241,ERROR,1970-01-01T10:50:40.000+03:00,Data 241
242,ERROR,1970-01-01T10:50:40.000+03:00,Data 242
243,ERROR,1970-01-01T10:50:40.000+03:00,Data 243
244,ERROR,1970-01-01T10:50:40.000+03:00,Data 244
245,ERROR,1970-01-01T10:50:40.000+03:00,Data 245
246,ERROR,1970-01-01T10:50:40.000+03:00,Data 246
247,ERROR,1970-01-01T10:50:40.000+03:00,Data 247
248,ERROR,1970-01-01T10:50:40.000+03:00,Data 248
249,ERROR,1970-01-01T10:50:40.000+03:00,Data 249
250,ERROR,1970-01-01T10:50:40.000+03:00,Data 250
251,ERROR,1970-01-01T10:50:40.000+03:00,Data 251
252,ERROR,1970-01-01T10:50:40.000+03:00,Data 252
253,ERROR,1970-01-01T10:50:40.000+03:00,Data 253
254,ERROR,1970-01-01T10:50:40.000+03:00,Data 254
255,ERROR,1970-01-01T10:50:40.000+03:00,Data 255
256,ERROR,1970-01-01T10:50:40.000+03:00,Data 256
257,ERROR,1970-01-01T10:50:40.000+03:00,Data 257
258,ERROR,1970-01-01T10:50:40.000+03:00,Data 258
259,ERROR,1970-01-01T10:50:40.000+03:00,Data 259
260,ERROR,1970-01-01T10:50:40.000+03:00,Data 260
261,ERROR,1970-01-01T10:50:40.000+03:00,Data 261
262,ERROR,1970-01-01T10:50:40.000+03:00,Data 262
263,ERROR,1970-01-01T10:50:40.000+03:00,Data 263
264,ERROR,1970-01-01T10:50:40.000+03:00,Data 264
265,ERROR,1970-01-01T10:50:40.000+03:00,Data 265
266,ERROR,1970-01-01T10:50:40.000+03:00,Data 266
267,ERROR,1970-01-01T10:50:40.000+03:00,Data 267
268,ERROR,1970-01-01T10:50:40.000+03:00,Data 268
269,ERROR,1970-01-01T10:50:40.000+03:00,Data 269
270,ERROR,1970-01-01T10:50:40.000+03:00,Data 270
271,ERROR,1970-01-01T10:50:40.000+03:00,Data 271
272,ERROR,1970-01-01T10:50:40.000+03:00,Data 272
273,ERROR,1970-01-01T10:50:40.000+03:00,Data 273
274,ERROR,1970-01-01T10:50:40.000+03:00,Data 274
275,ERROR,1970-01-01T10:50:40.000+03:00,Data 275
276,ERROR,1970-01-01T10:50:40.000+03:00,Data 276
277,ERROR,1970-01-01T10:50:40.000+03:00,Data 277
278,ERROR,1970-01-01T10:50:40.000+03:00,Data 278
279,ERROR,1970-01-01T10:50:40.000+03:00,Data 279
280,ERROR,1970-01-01T10:50:40.000+03:00,Data 280
281,ERROR,1970-01-01T10:50:40.000+03:00,Data 281
282,ERROR,1970-01-01T10:50:40.000+03:00,Data 282
283,ERROR,1970-01-01T10:50:40.000+03:00,Data 283
284,ERROR,1970-01-01T10:50:40.000+03:00,Data 284
285,ERROR,1970-01-01T10:50:40.000+03:00,Data 285
286,ERROR,1970-01-01T10:50:40.000+03:00,Data 286
287,ERROR,1970-01-01T10:50:40.000+03:00,Data 287
288,ERROR,1970-01-01T10:50:40.000+03:00,Data 288
289,ERROR,1970-01-01T10:50:40.000+03:00,Data 289
290,ERROR,1970-01-01T10:50:40.000+03:00,Data 290
291,ERROR,1970-01-01T10:50:40.000+03:00,Data 291
292,ERROR,1970-01-01T10:50:40.000+03:00,Data 292
293,ERROR,1970-01-01T10:50:40.000+03:00,Data 293
294,ERROR,1970-01-01T10:50:40.000+03:00,Data 294
295,ERROR,1970-01-01T10:50:40.000+03:00,Data 295
296,ERROR,1970-01-01T10:50:40.000+03:00,Data 296
297,ERROR,1970-01-01T10:50:40.000+03:00,Data 297
298,ERROR,1970-01-01T10:50:40.000+03:00,Data 298
299,ERROR,1970-01-01T10:50:40.000+03:00,Data 299
300,ERROR,1970-01-01T10:50:40.000+03:00,Data 300
301,ERROR,1970-01-01T10:50:40.000+03:00,Data 301
302,ERROR,1970-01-01T10:50:40.000+03:00,Data 302
303,ERROR,1970-01-01T10:50:40.000+03:00,Data 303
304,ERROR,1970-01-01T10:50:40.000+03:00,Data 304
305,ERROR,1970-01-01T10:50:40.000+03:00,Data 305
306,ERROR,1970-01-01T10:50:40.000+03:00,Data 306
307,ERROR,1970-01-01T10:50:40.000+03:00,Data 307
308,ERROR,1970-01-01T10:50:40.000+03:00,Data 308
309,ERROR,1970-01-01T10:50:40.000+03:00,Data 309
310,ERROR,1970-01-01T10:50:40.000+03:00,Data 310
311,ERROR,1970-01-01T10:50:40.000+03:00,Data 311
312,ERROR,1970-01-01T10:50:40.000+03:00,Data 312
313,ERROR,1970-01-01T10:50:40.000+03:00,Data 313
314,ERROR,1970-01-01T10:50:40.000+03:00,Data 314
315,ERROR,1970-01-01T10:50:40.000+03:00,Data 315
316,ERROR,1970-01-01T10:50:40.000+03:00,Data 316
317,ERROR,1970-01-01T10:50:40.000+03:00,Data 317
318,ERROR,1970-01-01T10:50:40.000+03:00,Data 318
319,ERROR,1970-01-01T10:50:40.000+03:00,Data 319
320,ERROR,1970-01-01T10:50:40.000+03:00,Data 320
321,ERROR,1970-01-01T10:50:40.000+03:00,Data 321
322,ERROR,1970-01-01T10:50:40.000+03:00,Data 322
323,ERROR,1970-01-01T10:50:40.000+03:00,Data 323
324,ERROR,1970-01-01T10:50:40.000+03:00,Data 324
325,ERROR,1970-01-01T10:50:40.000+03:00,Data 325
326,ERROR,1970-01-01T10:50:40.000+03:00,Data 326
327,ERROR,1970-01-01T10:50:40.000+03:00,Data 327
328,ERROR,1970-01-01T10:50:40.000+03:00,Data 328
329,ERROR,1970-01-01T10:50:40.000+03:00,Data 329
330,ERROR,1970-01-01T10:50:40.000+03:00,Data 330
331,ERROR,1970-01-01T10:50:40.000+03:00,Data 331
332,ERROR,1970-01-01T10:50:40.000+03:00,Data 332
333,ERROR,1970-01-01T10:50:40.000+03:00,Data 333
334,ERROR,1970-01-01T10:50:40.000+03:00,Data 334
335,ERROR,1970-01-01T10:50:40.000+03:00,Data 335
336,ERROR,1970-01-01T10:50:40.000+03:00,Data 336
337,ERROR,1970-01-01T10:50:40.000+03:00,Data 337
338,ERROR,1970-01-01T10:50:40.000+03:00,Data 338
339,ERROR,1970-01-01T10:50:40.000+03:00,Data 339
340,ERROR,1970-01-01T10:50:40.000+03:00,Data 340
341,ERROR,1970-01-01T10:50:40.000+03:00,Data 341
342,ERROR,1970-01-01T10:50:40.000+03:00,Data 342
343,ERROR,1970-01-01T10:50:40.000+03:00,Data 343
344,ERROR,1970-01-01T10:50:40.000+03:00,Data 344
345,ERROR,1970-01-01T10:50:40.000+03:00,Data 345
346,ERROR,1970-01-01T10:50:40.000+03:00,Data 346
347,ERROR,1970-01-01T10:50:40.000+03:00,Data 347
348,ERROR,1970-01-01T10:50:40.000+03:00,Data 348
349,ERROR,1970-01-01T10:50:40.000+03:00,Data 349
350,ERROR,1970-01-01T10:50:40.000+03:00,Data 350
351,ERROR,1970-01-01T10:50:40.000+03:00,Data 351
352,ERROR,1970-01-01T10:50:40.000+03:00,Data 352
353,ERROR,1970-01-01T10:50:40.000+03:00,Data 353
354,ERROR,1970-01-01T10:50:40.000+03:00,Data 354
355,ERROR,1970-01-01T10:50:40.000+03:00,Data 355
356,ERROR,1970-01-01T10:50:40.000+03:00,Data 356
357,ERROR,1970-01-01T10:50:40.000+03:00,Data 357
358,ERROR,1970-01-01T10:50:40.000+03:00,Data 358
359,ERROR,1970-01-01T10:50:40.000+03:00,Data 359
360,ERROR,1970-01-01T10:50:40.000+03:00,Data 360
361,ERROR,1970-01-01T10:50:40.000+03:00,Data 361
362,ERROR,1970-01-01T10:50:40.000+03:00,Data 362
363,ERROR,1970-01-01T10:50:40.000+03:00,Data 363
364,ERROR,1970-01-01T10:50:40.000+03:00,Data 364
365,ERROR,1970-01-01T10:50:40.000+03:00,Data 365
366,ERROR,1970-01-01T10:50:40.000+03:00,Data 366
367,ERROR,1970-01-01T10:50:40.000+03:00,Data 367
368,ERROR,1970-01-01T10:50:40.000+03:00,Data 368
369,ERROR,1970-01-01T10:50:40.000+03:00,Data 369
370,ERROR,1970-01-01T10:50:40.000+03:00,Data 370
371,ERROR,1970-01-01T10:50:40.000+03:00,Data 371
372,ERROR,1970-01-01T10:50:40.000+03:00,Data 372
373,ERROR,1970-01-01T10:50:40.000+03:00,Data 373
374,ERROR,1970-01-01T10:50:40.000+03:00,Data 374
375,ERROR,1970-01-01T10:50:40.000+03:00,Data 375
376,ERROR,1970-01-01T10:50:40.000+03:00,Data 376
377,ERROR,1970-01-01T10:50:40.000+03:00,Data 377
378,ERROR,1970-01-01T10:50:40.000+03:00,Data 378
379,ERROR,1970-01-01T10:50:40.000+03:00,Data 379
380,ERROR,1970-01-01T10:50:40.000+03:00,Data 380
381,ERROR,1970-01-01T10:50:40.000+03:00,Data 381
382,ERROR,1970-01-01T10:50:40.000+03:00,Data 382
383,ERROR,1970-01-01T10:50:40.000+03:00,Data 383
384,ERROR,1970-01-01T10:50:40.000+03:00,Data 384
385,ERROR,1970-01-01T10:50:40.000+03:00,Data 385
386,ERROR,1970-01-01T10:50:40.000+03:00,Data 386
387,ERROR,1970-01-01T10:50:40.000+03:00,Data 387
388,ERROR,1970-01-01T10:50:40.000+03:00,Data 388
389,ERROR,1970-01-01T10:50:40.000+03:00,Data 389
390,ERROR,1970-01-01T10:50:40.000+03:00,Data 390
391,ERROR,1970-01-01T10:50:40.000+03:00,Data 391
392,ERROR,1970-01-01T10:50:40.000+03:00,Data 392
393,ERROR,1970-01-01T10:50:40.000+03:00,Data 393
394,ERROR,1970-01-01T10:50:40.000+03:00,Data 394
395,ERROR,1970-01-01T10:50:40.000+03:00,Data 395
396,ERROR,1970-01-01T10:50:40.000+03:00,Data 396
397,ERROR,1970-01-01T10:50:40.000+03:00,Data 397
398,ERROR,1970-01-01T10:50:40.000+03:00,Data 398
399,ERROR,1970-01-01T10:50:40.000+03:00,Data 399
400,ERROR,1970-01-01T10:50:40.000+03:00,Data 400
401,ERROR,1970-01-01T10:50:40.000+03:00,Data 401
402,ERROR,1970-01-01T10:50:40.000+03:00,Data 402
403,ERROR,1970-01-01T10:50:40.000+03:00,Data 403
404,ERROR,1970-01-01T10:50:40.000+03:00,Data 404
405,ERROR,1970-01-01T10:50:40.000+03:00,Data 405
406,ERROR,1970-01-01T10:50:40.000+03:00,Data 406
407,ERROR,1970-01-01T10:50:40.000+03:00,Data 407
408,ERROR,1970-01-01T10:50:40.000+03:00,Data 408
409,ERROR,1970-01-01T10:50:40.000+03:00,Data 409
410,ERROR,1970-01-01T10:50:40.000+03:00,Data 410
411,ERROR,1970-01-01T10:50:40.000+03:00,Data 411
412,ERROR,1970-01-01T10:50:40.000+03:00,Data 412
413,ERROR,1970-01-01T10:50:40.000+03:00,Data 413
414,ERROR,1970-01-01T10:50:40.000+03:00,Data 414
415,ERROR,1970-01-01T10:50:40.000+03:00,Data 415
416,ERROR,1970-01-01T10:50:40.000+03:00,Data 416
417,ERROR,1970-01-01T10:50:40.000+03:00,Data 417
418,ERROR,1970-01-01T10:50:40.000+03:00,Data 418
419,ERROR,1970-01-01T10:50:40.000+03:00,Data 419
420,ERROR,1970-01-01T10:50:40.000+03:00,Data 420
421,ERROR,1970-01-01T10:50:40.000+03:00,Data 421
422,ERROR,1970-01-01T10:50:40.000+03:00,Data 422
423,ERROR,1970-01-01T10:50:40.000+03:00,Data 423
424,ERROR,1970-01-01T10:50:40.000+03:00,Data 424
425,ERROR,1970-01-01T10:50:40.000+03:00,Data 425
426,ERROR,1970-01-01T10:50:40.000+03:00,Data 426
427,ERROR,1970-01-01T10:50:40.000+03:00,Data 427
428,ERROR,1970-01-01T10:50:40.000+03:00,Data 428
429,ERROR,1970-01-01T10:50:40.000+03:00,Data 429
430,ERROR,1970-01-01T10:50:40.000+03:00,Data 430
431,ERROR,1970-01-01T10:50:40.000+03:00,Data 431
432,ERROR,1970-01-01T10:50:40.000+03:00,Data 432
433,ERROR,1970-01-01T10:50:40.000+03:00,Data 433
434,ERROR,1970-01-01T10:50:40.000+03:00,Data 434
435,ERROR,1970-01-01T10:50:40.000+03:00,Data 435
436,ERROR,1970-01-01T10:50:40.000+03:00,Data 436
437,ERROR,1970-01-01T10:50:40.000+03:00,Data 437
438,ERROR,1970-01-01T10:50:40.000+03:00,Data 438
439,ERROR,1970-01-01T10:50:40.000+03:00,Data 439
440,ERROR,1970-01-01T10:50:40.000+03:00,Data 440
441,ERROR,1970-01-01T10:50:40.000+03:00,Data 441
442,ERROR,1970-01-01T10:50:40.000+03:00,Data 442
443,ERROR,1970-01-01T10:50:40.000+03:00,Data 443
444,ERROR,1970-01-01T10:50:40.000+03:00,Data 444
445,ERROR,1970-01-01T10:50:40.000+03:00,Data 445
446,ERROR,1970-01-01T10:50:40.000+03:00,Data 446
447,ERROR,1970-01-01T10:50:40.000+03:00,Data 447
448,ERROR,1970-01-01T10:50:40.000+03:00,Data 448
449,ERROR,1970-01-01T10:50:40.000+03:00,Data 449
450,ERROR,1970-01-01T10:50:40.000+03:00,Data 450
451,ERROR,1970-01-01T10:50:40.000+03:00,Data 451
